Name,three_pct_season,lwr_paint_pct_oct_nov,upr_paint_pct_oct_nov,mid_pct_oct_nov,three_non_cnr_pct_oct_nov,three_cnr_pct_oct_nov,ft_pct_oct_nov,lwr_paint_shots_oct_nov,upr_paint_shots_oct_nov,mid_shots_oct_nov,three_non_cnr_shots_oct_nov,three_cnr_shots_oct_nov,ft_shots_oct_nov,net_avg_pct_oct_nov,total_attempts,total_points,ts_pct
Jordan Poole,-0.48621632249265256,0.043223320695508896,-0.1422931343320225,0.302898298011805,-0.7988046163858915,-0.42442743976288516,0.48791890070729743,-0.28386709416504735,-0.5657330281002682,0.22373822548747924,0.9741488191882733,1.0220595510586477,0.14250604250374674,-0.3563767653862887,0.21526337708262155,0.06311806292523953,-0.688330117750136
Julius Randle,-0.48621632249265256,0.09122454059386396,0.934981925589386,-1.0089434677936364,-0.6399890240156787,-0.24908221759753618,-0.42144493603327765,0.7450699245018523,0.297027995498087,-0.7766709101316952,1.2416836506500242,0.4846572554679274,1.269708767434791,0.2999926384910117,0.9932462194260804,0.7899169328940503,-0.9439195329905505
Trae Young,-0.5369274406280525,-1.5288166309756177,0.7700928858054968,0.05381441842849321,-0.22026210132297389,-1.0381357173416066,1.1699417782627297,1.2829233660777315,1.8264679918769895,2.609329241194741,2.178055560766152,0.5921377145860713,2.375234516886392,0.4524943527127825,2.4333421190831213,1.906610724107474,-1.4206489286179476
Jalen Green,-0.5369274406280525,-0.256784303669209,-0.18626354494105962,-0.7764651801825453,-1.1164358011263167,0.46691077291097133,-0.1223120950001933,0.9789192469261476,-0.36965097728246016,0.8393746166377404,1.1079162349191487,1.2728472890009837,0.8795232088048143,-0.23183850412408163,1.1256688308887968,0.8696327555855824,-0.8638210047168076
Joel Embiid,-0.5876385587634525,0.5712367395774147,0.4952778194990149,1.3573533882478237,-1.7630421414907544,-0.4974879489984472,0.4520229597833273,0.41768087310783875,1.5127367105684966,1.378056458894219,-1.3667809561020463,-1.0558959918921373,2.1367877866125173,1.9517971392806166,1.0180754590753396,0.9010793386812795,-1.0293204688777904
Gabe Vincent,-0.6890607950342524,0.007222405771742587,0.4183296009332,0.7678548732339866,0.051993199883105294,-1.3157656524367416,0.46398827342465065,-1.2894191805895174,-0.8402478992451994,-1.0844891057068258,-0.29664163025504303,-0.303532778065129,-0.9630197069478544,-1.054200724630932,-1.2248325225744192,-1.2426269545800475,-0.25729984380078286
Kyle Kuzma,-0.7144163541019525,0.4632339948061158,0.8690263096758303,-0.7847679761686557,0.154088937835385,-1.5349471801434278,-0.8402309134795958,1.516772688502027,-0.291218156955337,-0.6227618123441299,2.111171852900714,0.9504059116465515,0.18585999346263307,-0.34467082103207114,0.9601405665604013,0.8763001272027034,-0.05501628680922723
Jalen Suggs,-0.7397719131696524,-0.052779119101201255,-0.2961895714636524,1.3573533882478237,-1.320627277030876,-0.4390395416099976,-1.725664122937524,-1.0789547904076515,-0.7225986687545146,-0.7766709101316952,-1.0323624167748577,-0.6259741554195611,-0.7462499521534228,-1.0363844797710773,-1.1751740432759006,-1.2663147102067107,-1.0716554325788963
Pascal Siakam,-0.8158385903727524,0.3912321649585832,0.48428521684675563,-0.5107757086270132,-0.20891813043938726,0.4961349766051961,-0.8402309134795958,-0.21371229743775874,0.37546081582521024,0.1467836765936966,-1.0992461246402954,-1.4141641889526175,0.18585999346263307,0.5502546018639138,-0.37236196128318244,-0.45840801588015995,-0.8842928041729787
Reggie Jackson,-0.8158385903727524,-0.3167858285421528,0.42932220358545925,-0.13714988925204538,0.31290453020559783,-0.6436089674695714,1.4331786783718439,-0.400791755377195,-0.016703285810405782,-0.08407997008765133,-0.4304090459859184,0.12638905840744719,-0.6812190257150934,-0.42185157860279465,-0.43857326701454064,-0.45232591769087643,0.1284593069623833
Jaylen Brown,-0.8411941494404523,0.5472361296282372,1.8583605483791639,1.008635956831188,-0.9122443252217579,-0.5121000508455597,0.3682657642940637,1.7038521464414633,0.10094594468027901,0.7624200677439578,-0.29664163025504303,0.6279645342921194,0.6844304294898258,0.9916051703629088,1.0760103515902781,1.2019810624930998,0.4290094141169853
Terry Rozier,-0.8411941494404523,-0.5927928429576945,-0.7468862802062821,-1.9388566182379996,-1.320627277030876,-0.3805911342215479,-0.08641615407622319,0.20721648292597292,-0.09513610613752899,-0.08407997008765133,0.03777690907214549,0.5563108948800234,-0.767926927632866,-1.78619829105117,-0.11579315157416943,-0.43491007866252507,-1.1602572012118302
Bennedict Mathurin,-0.8411941494404523,-1.036804127017479,-1.4943832605599123,-1.116879815613071,0.936822928802862,0.46691077291097133,0.15289011875024297,1.0023041791685772,-0.8010314890816378,-1.0075345568130432,0.6397302798610848,0.16221587811349522,1.2913857429142344,0.5288251594579739,0.6870189304185487,0.5304114404511636,-0.9897948042046876
De'Aaron Fox,-0.8665497085081524,1.3872574778494497,0.7700928858054968,0.26138431808125306,-0.2656379848573198,0.9052738283243429,0.2605779415221533,0.5112206020775569,1.4343038902413734,1.3011019100004364,-0.29664163025504303,0.09056223870139918,0.57604555209261,1.1807537852094276,0.8277179550976849,1.0596093466214587,0.7827127958468304
Dillon Brooks,-0.8665497085081524,-1.1328065668141891,0.5722260380648299,-1.540322410904701,-0.5492372569469857,-0.10296119912641286,-0.9479187362515061,0.46445073759269784,0.10094594468027901,0.22373822548747924,0.3053117405338963,0.4130036160558313,-0.3343874180440028,-1.3333773715725123,0.21526337708262155,-0.08857848228991919,-1.0556841184670245
Gordon Hayward,-0.9172608266435524,0.7272407042470687,-0.5929898430746522,-0.020910745446499877,3.409808581424746,-1.944086031862575,-0.4094796223919543,-1.2894191805895174,-0.2520017467917754,0.9932837144253057,-1.634315787563797,-1.0917228115981854,-0.5728341483178776,-0.16290205431254526,-1.0758570846788633,-1.1322000951278033,-0.835402921842222
Davion Mitchell,-0.9679719447789523,1.0032477186626103,-2.5936435257858386,1.0833611207061817,-0.753428732851545,0.29156555074562235,-0.8880921680448892,-1.102339722650081,-1.1931955907172538,-0.8536254590254778,-1.2998972482366085,-0.9125887130679452,-1.2664973636600587,-0.6916838339402837,-1.5889947040968893,-1.4871367927096941,1.1342300718427576
Rui Hachimura,-1.0693941810497523,0.007222405771742587,0.7041372698919411,0.012300438497941239,1.5153654438657798,-1.871025522627013,-0.9239881089688593,-0.5177164165893428,-0.2520017467917754,-0.16103451898143398,-1.7011994954292347,-1.2708569101284255,-0.8763118050300818,-0.15351250437428354,-1.092409911111703,-1.0839071282308397,-0.006399500099154873
Kelly Oubre Jr.,-1.0693941810497523,-0.28078491361838653,-0.20824875024557818,2.544653214261609,-0.6399890240156787,-0.6582210693166838,-0.9957799908167996,1.2829233660777315,0.297027995498087,-0.7766709101316952,2.111171852900714,0.9504059116465515,0.034121165106530946,-0.7927962099635006,0.9270349136947221,0.7195101213452839,-0.4178364125979365
LeBron James,-1.1454608582528523,0.4632339948061158,-2.2968432541748385,0.45234862576179213,-0.07279047983634766,-1.1258083284242801,-0.9598840498928295,1.3296932305625906,-0.7225986687545146,0.1467836765936966,0.7066139877265225,-0.12439867953488891,-0.030909761331798534,-0.21464585366433767,0.38079164141101707,0.3012136206498038,-0.18578823545457274
Russell Westbrook,-1.2468830945236522,-1.31281114143302,-1.7362205189096158,-0.8927043239880909,-0.12951033425428082,-0.8920146988704825,-1.1273984408713567,1.3998480272898792,-0.879464309408761,-1.0844891057068258,-0.5641764617167938,-0.23187913865303297,0.12082906702430359,-1.041594047822762,0.11594641848558426,-0.2933134546277499,-1.867728880205566
Jabari Smith Jr.,-1.3483053307944521,-1.7568224254928044,-1.131627373035356,-1.2165133674463957,0.27887261755483794,-0.5705484582340093,0.667398605327148,-0.9152602647106448,-0.7618150789180762,-0.08407997008765133,0.4390791562647717,0.7712718131163114,-0.5945111237973207,-1.6419507727655487,-0.48823174631305927,-0.7052826750222851,-1.1404441796858322
Ja Morant,-1.3483053307944521,-0.4007879633642742,-0.47207121389980017,0.7678548732339866,-0.186230188672214,0.4522986710638589,-0.6966471497837152,2.428785045956779,1.9049008122041127,-1.0844891057068258,0.03777690907214549,-0.48266687659536905,2.1151108111330745,0.4314259918439071,1.8457167807173172,1.4478670840882024,-1.336764265853285
Paolo Banchero,-1.576505362403752,0.35523125003481687,-0.6699380616404672,-0.402839360807578,-0.7080528493171985,-1.5349471801434278,-0.8282655998382723,0.7216849922594227,-0.016703285810405782,1.147192812212871,-1.0992461246402954,-0.9125887130679452,1.2480317919553479,0.39641239212987883,0.5049378396573136,0.14141815664943536,-1.851586802009372
John Wall,-1.6018609214714519,0.7512413141962463,0.15450713727897794,-0.4360505447520196,-2.4550243653895385,-0.9650752081060445,-1.7136988092962007,-0.4475616198620541,-0.8010314890816378,0.5315564210626098,-1.2998972482366085,-0.6976277948316572,0.14250604250374674,-0.4137477385448773,-0.537890225611578,-0.8070727968637392,-2.034132799994857
Jalen Smith,-1.8300609530807517,1.0392486335863766,-1.6482796976915421,-1.606744778793584,0.040649228999518665,-1.6372318930732148,-0.433410249674601,-0.2604821619226178,-1.0363299500630074,-0.7766709101316952,0.4390791562647717,-0.7334546145377052,-0.39941834448233227,-0.22581473057611695,-0.6620364238578745,-0.7043494011778956,-0.44716189035589327
John Collins,-1.9314831893515516,1.5192608325699262,0.3633665876719036,-0.06242472537705185,-1.887825821210207,-2.4993459020528466,0.5238148416312676,0.1370616861986843,-0.33043456711889857,-1.0844891057068258,-0.6310601695822315,-0.6976277948316572,-0.24767951612623015,0.5940060880731597,-0.47167891988021976,-0.5067642555801326,-0.37084209640234844
Scottie Barnes,-1.9821943074869517,0.019222710746331355,-2.956399413310395,-0.5107757086270132,-0.027414596302001135,-0.17602170836197412,-0.9239881089688593,0.5346055343199865,-0.4088673874460218,0.1467836765936966,-0.4304090459859184,-0.8051082539498012,-0.8763118050300818,-1.0821705516312212,-0.4551260934473802,-0.5765620663999333,-0.3330347824112647
Killian Hayes,-2.05826098469005,-3.5688684766557066,0.11053672666994084,-0.3281141969325845,-1.887825821210207,0.7445407080061072,0.48791890070729743,-0.7983356034984972,0.6107592768065798,-0.3918981656627819,-0.6310601695822315,-0.9125887130679452,-1.0930815598245134,-2.4214193901889374,-0.902052407134048,-1.2268403902291896,-2.0456772957551124
Giannis Antetokounmpo,-2.1850387800285502,1.0632492435355543,-1.8461465454322086,0.09532839835904518,-1.4227230149831558,-1.944086031862575,-2.311964491362369,3.5044919291085375,0.022513124353155816,0.5315564210626098,-0.6979438774476692,-1.0917228115981854,3.090574707708017,0.5816212357686678,2.143667656508429,1.6594197009503011,-1.6946968941931393
Bol Bol,-2.36252769350245,2.6952907200796257,0.1764923425834965,-1.4655972470297074,1.5153654438657798,-0.32214272683309825,-0.4094796223919543,0.2773712796532615,-0.36965097728246016,-0.8536254590254778,-1.1661298325057332,-1.3066837298344733,-0.5728341483178776,2.048829374811686,-0.7365241428056525,-0.32476003772344697,2.5506552541345915
Dennis Smith Jr.,-3.5795945287520485,-0.16078186387249885,-0.6039824457269115,-0.8927043239880909,-0.027414596302001135,-0.5705484582340093,-3.6042183646252925,-0.354021890892336,-0.7618150789180762,-1.0844891057068258,-1.9018506190255478,-1.3783373692465695,-1.2448203881806155,-1.0851014191831008,-1.4317428529849137,-1.4392471899319161,-0.0087899970268419
